"","census_tract","Arsenic.Number_abovelimit_EPA","Arsenic.Number_abovelimit_NCGW","Arsenic.Number_at_or_below_LOD","Arsenic.Mean_avg","Arsenic.Med","Arsenic.Minimum","Arsenic.Maximum","Arsenic.Std","Arsenic.IQRange","Arsenic.Number_non_missing","Arsenic.Number_above_LOD","Arsenic.%_above_LOD","Arsenic.%_abovelimit_EPA","Arsenic.%_abovelimit_NCGW","Cadmium.Number_abovelimit_EPA","Cadmium.Number_abovelimit_NCGW","Cadmium.Number_at_or_below_LOD","Cadmium.Mean_avg","Cadmium.Med","Cadmium.Minimum","Cadmium.Maximum","Cadmium.Std","Cadmium.IQRange","Cadmium.Number_non_missing","Cadmium.Number_above_LOD","Cadmium.%_above_LOD","Cadmium.%_abovelimit_EPA","Cadmium.%_abovelimit_NCGW","Calcium.Number_at_or_below_LOD","Calcium.Mean_avg","Calcium.Med","Calcium.Minimum","Calcium.Maximum","Calcium.Std","Calcium.IQRange","Calcium.Number_non_missing","Calcium.Number_above_LOD","Calcium.%_above_LOD","Iron.Number_abovelimit_EPA","Iron.Number_abovelimit_NCGW","Iron.Number_at_or_below_LOD","Iron.Mean_avg","Iron.Med","Iron.Minimum","Iron.Maximum","Iron.Std","Iron.IQRange","Iron.Number_non_missing","Iron.Number_above_LOD","Iron.%_above_LOD","Iron.%_abovelimit_EPA","Iron.%_abovelimit_NCGW","Lead.Number_abovelimit_EPA","Lead.Number_abovelimit_NCGW","Lead.Number_at_or_below_LOD","Lead.Mean_avg","Lead.Med","Lead.Minimum","Lead.Maximum","Lead.Std","Lead.IQRange","Lead.Number_non_missing","Lead.Number_above_LOD","Lead.%_above_LOD","Lead.%_abovelimit_EPA","Lead.%_abovelimit_NCGW","Magnesium.Number_at_or_below_LOD","Magnesium.Mean_avg","Magnesium.Med","Magnesium.Minimum","Magnesium.Maximum","Magnesium.Std","Magnesium.IQRange","Magnesium.Number_non_missing","Magnesium.Number_above_LOD","Magnesium.%_above_LOD","Manganese.Number_abovelimit_EPA","Manganese.Number_abovelimit_NCGW","Manganese.Number_at_or_below_LOD","Manganese.Mean_avg","Manganese.Med","Manganese.Minimum","Manganese.Maximum","Manganese.Std","Manganese.IQRange","Manganese.Number_non_missing","Manganese.Number_above_LOD","Manganese.%_above_LOD","Manganese.%_abovelimit_EPA","Manganese.%_abovelimit_NCGW","Sodium.Number_at_or_below_LOD","Sodium.Mean_avg","Sodium.Med","Sodium.Minimum","Sodium.Maximum","Sodium.Std","Sodium.IQRange","Sodium.Number_non_missing","Sodium.Number_above_LOD","Sodium.%_above_LOD","Chromium.Number_abovelimit_EPA","Chromium.Number_abovelimit_NCGW","Chromium.Number_at_or_below_LOD","Chromium.Mean_avg","Chromium.Med","Chromium.Minimum","Chromium.Maximum","Chromium.Std","Chromium.IQRange","Chromium.Number_non_missing","Chromium.Number_above_LOD","Chromium.%_above_LOD","Chromium.%_abovelimit_EPA","Chromium.%_abovelimit_NCGW","Copper.Number_abovelimit_EPA","Copper.Number_abovelimit_NCGW","Copper.Number_at_or_below_LOD","Copper.Mean_avg","Copper.Med","Copper.Minimum","Copper.Maximum","Copper.Std","Copper.IQRange","Copper.Number_non_missing","Copper.Number_above_LOD","Copper.%_above_LOD","Copper.%_abovelimit_EPA","Copper.%_abovelimit_NCGW","Zinc.Number_abovelimit_EPA","Zinc.Number_abovelimit_NCGW","Zinc.Number_at_or_below_LOD","Zinc.Mean_avg","Zinc.Med","Zinc.Minimum","Zinc.Maximum","Zinc.Std","Zinc.IQRange","Zinc.Number_non_missing","Zinc.Number_above_LOD","Zinc.%_above_LOD","Zinc.%_abovelimit_EPA","Zinc.%_abovelimit_NCGW","Chloride.Number_at_or_below_LOD","Chloride.Mean_avg","Chloride.Med","Chloride.Minimum","Chloride.Maximum","Chloride.Std","Chloride.IQRange","Chloride.Number_non_missing","Chloride.Number_above_LOD","Chloride.%_above_LOD","Sulfate.Number_at_or_below_LOD","Sulfate.Mean_avg","Sulfate.Med","Sulfate.Minimum","Sulfate.Maximum","Sulfate.Std","Sulfate.IQRange","Sulfate.Number_non_missing","Sulfate.Number_above_LOD","Sulfate.%_above_LOD","TotalHardness.Number_at_or_below_LOD","TotalHardness.Mean_avg","TotalHardness.Med","TotalHardness.Minimum","TotalHardness.Maximum","TotalHardness.Std","TotalHardness.IQRange","TotalHardness.Number_non_missing","TotalHardness.Number_above_LOD","TotalHardness.%_above_LOD","TotalAlkalinity.Number_at_or_below_LOD","TotalAlkalinity.Mean_avg","TotalAlkalinity.Med","TotalAlkalinity.Minimum","TotalAlkalinity.Maximum","TotalAlkalinity.Std","TotalAlkalinity.IQRange","TotalAlkalinity.Number_non_missing","TotalAlkalinity.Number_above_LOD","TotalAlkalinity.%_above_LOD","Nitrate.Number_abovelimit_EPA","Nitrate.Number_abovelimit_NCGW","Nitrate.Number_at_or_below_LOD","Nitrate.Mean_avg","Nitrate.Med","Nitrate.Minimum","Nitrate.Maximum","Nitrate.Std","Nitrate.IQRange","Nitrate.Number_non_missing","Nitrate.Number_above_LOD","Nitrate.%_above_LOD","Nitrate.%_abovelimit_EPA","Nitrate.%_abovelimit_NCGW","Nitrite.Number_abovelimit_EPA","Nitrite.Number_abovelimit_NCGW","Nitrite.Number_at_or_below_LOD","Nitrite.Mean_avg","Nitrite.Med","Nitrite.Minimum","Nitrite.Maximum","Nitrite.Std","Nitrite.IQRange","Nitrite.Number_non_missing","Nitrite.Number_above_LOD","Nitrite.%_above_LOD","Nitrite.%_abovelimit_EPA","Nitrite.%_abovelimit_NCGW"
"1548","37129012004",0,0,60,0.151165880836066,0.0345196,0.000405861,2,0.389695892125473,0.0660538,61,1,1.63934426229508,0,0,1,1,38,0.0828441237122623,5.4091e-05,1.48253e-07,5,0.640073709605716,0.0004943498,61,23,37.7049180327869,1.63934426229508,1.63934426229508,0,100100.135580443,42000,110.617863,1175133.915,219415.839352954,44970.57168,61,61,100,19,19,19,569.779492508197,110,0.554284,6941.19551,1225.93239723991,484.158257,61,42,68.8524590163934,31.1475409836066,31.1475409836066,0,0,59,0.594286280327869,0.113949,0.00187502,6,1.24918263168545,0.4404051,61,2,3.27868852459016,0,0,0,8332.97753586885,11000,6.978896,30000,6308.61662268368,10783.483585,61,61,100,0,2,53,12.4235374918033,4.748976,0.013022,60,14.5387184452064,15.95911,61,8,13.1147540983607,0,3.27868852459016,0,54996.099523541,28000,3589.079611,375602.8523,82984.8393788405,39728.15699,61,61,100,0,1,35,0.464170833879262,0.040215,8.43625e-07,20,2.55196013937788,0.1540322,61,26,42.6229508196721,0,1.63934426229508,0,0,34,17.0312395229508,4.947372,0.0613189,160,30.5577220183925,15.191746,61,27,44.2622950819672,0,0,0,3,26,179.190906245721,6.790929,0.000812889,3152.825762,578.056352601584,66.651616,61,35,57.3770491803279,0,4.91803278688525,0,78360.0575403443,50000,4846.990081,756195.9407,115437.495424285,66084.16939,61,61,100,27,24942.2507994098,3757.801794,306.027183,546134.6338,78577.0937240883,7687.79933,61,34,55.7377049180328,0,232258.957591279,160000,497.897043,1815322.229,365210.735674157,97511.14213,61,61,100,0,158644.024304475,160000,4029.026242,520462.7325,93887.48135729,64066.8865,61,61,100,0,0,34,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,34,0,0,0,0,0,0,34,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,34,0,0,0,0
"1549","37129012007",0,0,1,0.0824176,0.0824176,0.0824176,0.0824176,NA,0,1,0,0,0,0,0,0,1,0.000188763,0.000188763,0.000188763,0.000188763,NA,0,1,0,0,0,0,0,5000,5000,5000,5000,NA,0,1,1,100,0,0,0,120,120,120,120,NA,0,1,1,100,0,0,0,0,1,0.538312,0.538312,0.538312,0.538312,NA,0,1,0,0,0,0,0,2000,2000,2000,2000,NA,0,1,1,100,0,0,0,34,34,34,34,NA,0,1,1,100,0,0,0,8100,8100,8100,8100,NA,0,1,1,100,0,0,1,0.00228039,0.00228039,0.00228039,0.00228039,NA,0,1,0,0,0,0,0,0,1,6.148751,6.148751,6.148751,6.148751,NA,0,1,0,0,0,0,0,0,1,14.259005,14.259005,14.259005,14.259005,NA,0,1,0,0,0,0,0,12000,12000,12000,12000,NA,0,1,1,100,0,14000,14000,14000,14000,NA,0,1,1,100,0,20000,20000,20000,20000,NA,0,1,1,100,0,6000,6000,6000,6000,NA,0,1,1,100,0,0,1,707.106781186547,707.106781186547,707.106781186547,707.106781186547,NA,0,1,0,0,0,0,0,0,1,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,NA,0,1,0,0,0,0
"1550","37129012008",0,0,24,0.23962528888,0.0751307,0.000414732,1.601575,0.387376176580376,0.2491336,25,1,4,0,0,0,0,9,0.000870866064,0.000104029,1.20452e-06,0.00492354,0.00156379379359954,0.0007087791,25,16,64,0,0,0,192535.37128472,61000,154.460499,1232496.063,373918.027553806,53145.33193,25,25,100,14,14,3,788.51966032,424.587129,1.8656,4059.159234,1092.42865095754,798.519252,25,22,88,56,56,0,0,24,0.5563332664,0.116582,0.00369096,3.148496,0.950286141917061,0.4886497,25,1,4,0,0,0,6152.14255628,5000,0.266764,33026.56775,6942.20716022091,3657.598184,25,25,100,0,7,15,26.72875924,20.375647,0.555584,83,26.7997132505594,47.706245,25,10,40,0,28,0,34029.52075748,16000,3437.441314,140169.9721,37721.555660883,24495.71895,25,25,100,0,0,8,0.108778242355216,0.0197162,8.50324e-08,1.403366,0.282483525436303,0.07630219,25,17,68,0,0,0,0,8,39.79877092,2.539897,0.184951,393.283057,90.4619878353726,11.491256,25,17,68,0,0,0,1,6,119.104543512,2.841793,0.02984,1753.336189,361.526664302943,21.741403,25,19,76,0,4,0,47229.98127924,32438.63403,6018.154128,134067.2073,40966.2795954019,36770.77325,25,25,100,5,43276.73050676,5837.752591,838.898556,476809.4102,103224.717577285,31163.604508,25,20,80,0,264338.55772432,163498.2,3405.149688,1645745.286,401702.27556399,63705.7259,25,25,100,0,159994.57982804,171213.5278,1384.619816,475044.3349,108818.187376442,93598.45655,25,25,100,0,0,8,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,8,0,0,0,0,0,0,8,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,8,0,0,0,0
"1551","37129012009",0,0,5,0.0088893536,0.00918552,0.000679908,0.0148276,0.00580882653333053,0.00778126,5,0,0,0,0,0,0,0,0.0008736501,5.72432e-05,1.78143e-05,0.00416832,0.00184187713890023,1.30902e-05,5,5,100,0,0,0,21471.7836702,16515.75248,4257.307771,45894.56913,16311.9279758287,16994.51223,5,5,100,1,1,0,270.8593332,267.662018,34.883918,638.842426,231.44529350104,172.426592,5,5,100,20,20,1,1,4,5.92307022,0.131364,0.0423064,29,12.9009333226303,0.2589953,5,1,20,20,20,0,2920.78707,2569.626671,1799.722821,4636.670591,1189.56125671307,1616.282263,5,5,100,0,1,4,23.7129968,16.553515,2.706614,70,27.3624171556229,19.779115,5,1,20,0,20,0,33473.249717,21456.238,6323.30684,85898.51916,33050.2483423896,36095.632995,5,5,100,0,0,0,0.024433128,0.0303956,0.00112162,0.0445809,0.019769586685885,0.03389748,5,5,100,0,0,0,0,0,14.3468478,8.705365,1.147469,31.069588,14.756027574645,27.677363,5,5,100,0,0,0,0,0,65.997436,6.448651,2.384129,214.079226,92.561373881025,94.223234,5,5,100,0,0,0,27690.8672476,11552.23631,2032.437283,88729.77263,35369.4566627846,18671.430685,5,5,100,0,2737.1554158,2571.965919,1743.972105,3997.519492,817.703348621934,366.430601,5,5,100,0,53899.050664,40865.80406,30059.50704,89340.87922,26714.4817873275,41456.42904,5,5,100,0,115635.57527,122900.2938,55375.58694,200744.8737,57874.4561372838,62522.32029,5,5,100,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"1552","37129012010",0,0,4,0.21151854,0.127526,0.0296867,0.610832,0.241310175400993,0.221106,5,1,20,0,0,0,0,4,0.005439220544,5.31077e-05,5.24232e-06,0.0270544,0.0120832742823741,3.97255e-05,5,1,20,0,0,0,58020.883016,61000,7000,97104.41508,35143.1113386647,39000,5,5,100,2,2,2,822.5624316,41.993261,6.302589,3500,1514.22167386391,535.483692,5,3,60,40,40,0,0,5,0.442395534,0.0683851,0.00642987,1.514445,0.649370809818472,0.5884703,5,0,0,0,0,0,74637.69916,8000,3000,347188.4958,152394.160761144,7000,5,5,100,0,1,3,32.0506112,29.510827,0.18681,90,36.8613073119964,39.444581,5,2,40,0,20,0,2147147.92,21900,8200,10659639.6,4758637.99579477,22000,5,5,100,0,0,4,0.141367376,0.0179794,0.00717928,0.551851,0.234134357259081,0.1082348,5,1,20,0,0,0,0,4,8.2785768,5.469757,0.107014,19.998287,8.05199678662502,9.700494,5,1,20,0,0,0,0,4,6.081489,1.168097,0.121509,15.26067,7.3723815285001,12.004395,5,1,20,0,0,0,86925.30602,18000,16000,355896.5301,150432.916032253,10730,5,5,100,3,7626.6084294,2883.596729,794.540685,24906.82075,9924.56857960407,4457.561643,5,2,40,0,438798.4934,180000,27000,1612992.467,660353.903136075,66000,5,5,100,0,407054.377202,190000,33206.99001,1427064.896,574466.620349798,37000,5,5,100,0,0,3,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,3,0,0,0,0,0,0,3,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,3,0,0,0,0
"1553","37129012101",0,0,19,0.858439344761905,0.0716175,0.00260945,8,1.99064742080109,0.5001514,21,2,9.52380952380952,0,0,0,0,5,0.00198904899095238,0.000575758,1.19661e-06,0.0141539,0.00357851262692756,0.0016850841,21,16,76.1904761904762,0,0,0,105375.052066857,22125.6112,3679.375998,1259287.828,276817.167343753,35649.5565,21,21,100,9,9,1,3105.70288047619,180,2.748167,46447.84803,10039.6615612857,1359.796019,21,20,95.2380952380952,42.8571428571429,42.8571428571429,0,0,17,1.83448120571429,0.43721,0.00176234,8,2.71103707351234,2.2021928,21,4,19.047619047619,0,0,0,4881.56159704762,3896.245601,0.590061,17452.79683,4313.04036768026,3725.053494,21,21,100,0,4,16,21.1455414761905,5.466087,0.319652,120,31.3657785879624,19.658871,21,5,23.8095238095238,0,19.047619047619,0,15354.0065951905,15239.73102,3827.889424,38502.577,9436.24627353929,11552.23365,21,21,100,0,0,3,0.50471833963381,0.0294454,3.4731e-07,6.351575,1.41885530428927,0.2997524,21,18,85.7142857142857,0,0,0,0,3,37.1066434919048,4.977935,0.00849233,330.195311,79.8640824333419,20.098758,21,18,85.7142857142857,0,0,0,2,2,265.471852890476,31.169381,0.0216367,1589.884876,453.719266996745,380.503149,21,19,90.4761904761905,0,9.52380952380952,1,33083.1140148571,12031.73699,3894.203624,214897.0791,52228.2454628978,28461.540811,21,20,95.2380952380952,3,12528.6878015714,3743.195409,665.258526,144344.3813,31032.4865648039,5062.685338,21,18,85.7142857142857,0,182806.74634619,102250.9329,14217.31235,776289.7976,225691.816122787,130812.41021,21,21,100,0,94294.6351009048,70377.89469,1345.887799,295975.2253,73501.7740420836,73490.49808,21,21,100,0,0,2,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,2,0,0,0,0,0,0,2,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,2,0,0,0,0
"1554","37129012103",0,0,26,0.469780132258065,0.0872124,0.00125701,6,1.15322906957108,0.1684289,31,5,16.1290322580645,0,0,0,0,13,0.00396992219193548,0.000174067,1.78734e-07,0.0574245,0.0107927474508438,0.002750147685,31,18,58.0645161290323,0,0,0,69315.5242750645,42000,96.311321,477187.9271,104092.268111977,43309.44119,31,31,100,12,12,4,915.425134741935,287.076525,10.553719,4536.041673,1254.96944125617,1124.9564815,31,27,87.0967741935484,38.7096774193548,38.7096774193548,1,1,25,2.22956914645161,0.644783,0.00262369,17,4.25314906715789,1.6425865,31,6,19.3548387096774,3.2258064516129,3.2258064516129,0,9023.48561248387,7626.505031,48.971782,26000,7631.1943758262,12264.2009135,31,31,100,1,3,27,24.0530389032258,10.049421,0.287833,310,56.5709659873976,16.867507,31,4,12.9032258064516,3.2258064516129,9.67741935483871,0,41688.634624871,23792.48116,5237.42994,177228.3631,42298.0159016466,41874.929505,31,31,100,0,0,11,0.279648896580645,0.0361955,0.000214889,4.801365,0.919276771597876,0.088707975,31,20,64.5161290322581,0,0,0,0,11,23.5537480322581,6.667704,0.210166,120.445316,32.1609363469604,28.2372215,31,20,64.5161290322581,0,0,1,1,6,267.087518770968,24.788285,0.0634299,5400,971.648333295733,84.886557,31,25,80.6451612903226,3.2258064516129,3.2258064516129,0,98310.7272307097,51699.9134,4881.73939,1105623.421,197233.408594995,84622.940195,31,31,100,9,61393.561836129,4387.707186,260.941853,1411402.739,253533.583776347,11378.629421,31,22,70.9677419354839,0,230079.824469194,160000,1949.686975,1668058.759,361349.941005294,140142.36323,31,31,100,0,153315.93858829,160000,9650.965487,290676.9539,76710.5029184122,96627.239095,31,31,100,0,0,11,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,11,0,0,0,0,0,0,10,88.827889198777,70.7106781186548,70.7106781186548,270,60.0879914004351,0,11,1,9.09090909090909,0,0
"1555","37129012104",0,0,242,0.236310280351394,0.0480332,6.01562e-05,4.358172,0.507831940613955,0.22270982,251,9,3.58565737051793,0,0,0,0,111,0.00431106613929044,9.54491e-05,3.07436e-08,0.240289,0.0227068220591349,0.0006421022,251,140,55.7768924302789,0,0,0,68987.1347781713,36000,201.484565,1267626.153,158497.434925061,38703.036955,251,251,100,63,63,61,526.291235211155,89.226538,0.353219,14587.27664,1476.55790921028,272.9535245,251,190,75.6972111553785,25.0996015936255,25.0996015936255,1,1,233,0.942707081155378,0.149576,0.00125844,15,2.05163538882909,0.71184375,251,18,7.17131474103586,0.398406374501992,0.398406374501992,0,6077.25915984861,4000,0.14758,178757.8347,12238.0396271278,5000,251,251,100,0,16,210,14.1917656749004,6.978622,0.0664304,140,19.8776521003948,15.6657655,251,41,16.3346613545817,0,6.37450199203187,0,71216.7880196414,13000,1442.965357,10380870.94,657067.686548222,19413.724645,251,251,100,0,0,98,0.180324979278745,0.023607,1.7207e-07,7.64777,0.676250016465157,0.089654985,251,153,60.9561752988048,0,0,4,5,86,72.591306601992,5.716117,0.0736606,3058.534323,314.15842396722,20.569823,251,165,65.7370517928287,1.59362549800797,1.99203187250996,1,4,76,146.976301278486,10.508798,0.0249111,18142.74479,1156.05123135429,55.5402555,251,175,69.7211155378486,0.398406374501992,1.59362549800797,0,62952.6026944183,16999.53615,1239.092872,3426753.654,245235.525551187,28429.676695,251,251,100,82,12661.2054710518,2958.743662,103.316697,698024.9647,58252.2265598581,4530.0345595,251,169,67.3306772908366,0,158718.170018072,120000,943.980148,1841980.313,213165.735692468,97899.719445,251,251,100,0,149133.639872618,130169.769,1230.286091,1794209.703,148886.219709506,80853.025525,251,251,100,0,0,82,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,82,0,0,0,0,0,0,82,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,82,0,0,0,0
"1556","37129012105",0,0,167,0.373109735965714,0.0679234,0.000375536,6,0.828324870686578,0.33730765,175,8,4.57142857142857,0,0,0,0,74,0.00482742173702514,0.000186864,9.33124e-08,0.237878,0.0213643268509439,0.00123050465,175,101,57.7142857142857,0,0,2,80471.3038210343,31000,46.129587,1287019.971,204275.605145948,25492.342495,175,173,98.8571428571429,40,40,57,1107.00789857714,71.774301,0.321924,52237.1828,5590.40936544339,240.1092245,175,118,67.4285714285714,22.8571428571429,22.8571428571429,6,6,159,1.76610660815429,0.162932,0.000956817,84,7.11470094369787,0.70373915,175,16,9.14285714285714,3.42857142857143,3.42857142857143,2,5764.60966236571,3150.690262,0.861738,104651.3769,9278.71711890783,4342.9969935,175,173,98.8571428571429,1,11,159,16.0190489051429,5.871277,0.018363,370,40.831398487998,11.14026,175,16,9.14285714285714,0.571428571428571,6.28571428571429,0,62297.0496314914,11664.02663,3127.971143,3215025.316,266505.087228062,20069.79864,175,175,100,0,0,72,0.158639257986526,0.0262609,8.77472e-07,3.796137,0.43888711190598,0.096572735,175,103,58.8571428571429,0,0,0,0,65,30.6254644205714,6.245177,0.0925858,749.793894,83.6042718049036,22.2547115,175,110,62.8571428571429,0,0,0,2,61,74.224354536,9.094629,0.0276929,3254.870137,295.216724164279,44.472829,175,114,65.1428571428572,0,1.14285714285714,0,60035.0302132171,18352.82223,1197.178669,899246.9246,109732.364445454,42790.90843,175,175,100,25,27310.6641915714,5900,36.935551,910070.5189,105448.303469118,9980.041534,175,150,85.7142857142857,2,190742.345703503,97000,558.435282,1895296.779,303897.047523678,103260.1885,175,173,98.8571428571429,0,137913.933330269,95000,1043.364894,1074277.124,141590.293541586,87088.84915,175,175,100,0,0,58,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,58,0,0,0,0,0,0,57,71.5604940131607,70.7106781186548,70.7106781186548,120,6.47200503431411,0,58,1,1.72413793103448,0,0
"1557","37129012201",0,0,5,0.2236937,0.0910202,0.0393483,0.762327,0.303250085818817,0.056119,5,0,0,0,0,0,0,5,0.00210897576,0.000255896,2.97498e-05,0.00976663,0.00428238282040172,0.000196703,5,0,0,0,0,0,63800,73000,44000,80000,17796.0669812181,32000,5,5,100,2,2,3,319.7517998,66.987851,14.999247,810,391.38312971391,653.228099,5,2,40,40,40,0,0,5,0.6736153,0.242455,0.0235315,2.483228,1.02017478544375,0.170644,5,0,0,0,0,0,23000,23000,17000,30000,6041.52298679729,11000,5,5,100,0,1,4,23.5657722,18.67779,2.639762,60,22.3154415819912,17.104257,5,1,20,0,20,0,70600,86000,28000,120000,40246.7389983338,59000,5,5,100,0,0,5,0.16883574,0.18184,0.0237707,0.275118,0.0949290832249949,0.080062,5,0,0,0,0,0,0,4,46.2839738,7.385827,0.388424,210,91.5663076431078,1.25154,5,1,20,0,0,0,0,4,6.6146424,3.232812,0.812306,18.498229,7.48684965681089,8.275835,5,1,20,0,0,0,153200,180000,76000,230000,63491.7317451651,80000,5,5,100,2,6895.6813698,5500,1915.380851,14000,5004.53068477373,6736.974002,5,3,60,0,254000,290000,180000,320000,68410.5255059483,120000,5,5,100,0,210800,223000,127000,303000,79051.8816980342,135000,5,5,100,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"1558","37129012202",0,0,7,0.615702360923077,0.0245008,0.000582572,3.165307,1.1793085194011,0.1056375,13,6,46.1538461538462,0,0,0,0,7,0.00953422689769231,0.000749899,6.63577e-06,0.0879047,0.0240222590206545,0.0064462566,13,6,46.1538461538462,0,0,0,65014.3432592308,53000,13033.05722,269012.0174,64634.4232667231,14537.3172,13,13,100,2,2,6,167.275857384615,66.023881,3.692441,799.077351,240.406029331256,114.291807,13,7,53.8461538461538,15.3846153846154,15.3846153846154,0,0,7,0.619719680769231,0.255948,0.00900475,2.616491,0.776383762509358,0.988534,13,6,46.1538461538462,0,0,0,13381.3657043846,12000,2613.819382,47774.87947,11584.3488479277,9752.81397,13,13,100,1,3,8,110.642993076923,9.108795,0.252709,1250,342.741428346037,18.714154,13,5,38.4615384615385,7.69230769230769,23.0769230769231,0,45892.8755792308,26000,17000,92000,32266.6429589478,64000,13,13,100,0,0,7,0.06796799,0.0133866,0.00137738,0.592787,0.16042636957292,0.02152048,13,6,46.1538461538462,0,0,0,0,6,24.3807887692308,9.044313,0.119169,114.722399,35.1324553215804,19.726358,13,7,53.8461538461538,0,0,0,1,2,305.375148076923,3.8423,0.805366,3380.101363,930.066852544023,47.544567,13,11,84.6153846153846,0,7.69230769230769,0,73089.7493115385,59094.56888,34839.28389,222432.3222,51002.9572374916,25000,13,13,100,11,4868.90345123077,2462.323959,715.842733,24005.00991,7021.46244090731,2296.926894,13,2,15.3846153846154,0,284576.921419231,2e+05,85109.54275,925726.8224,224065.408846657,187970.1511,13,13,100,0,205221.889513846,176000,65405.46354,610322.7979,133505.202140086,55796.164,13,13,100,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"1559","37129012203",0,0,6,0.628464833333333,0.1079319,0.022078,3.31401,1.31719061071459,0.13381265,6,0,0,0,0,0,0,6,0.00174972998333333,0.0006197245,1.30339e-05,0.00780417,0.00300434000448435,0.000975187,6,0,0,0,0,2,40622.1686876667,44000,828.09729,96000,36987.9469088151,48821.313873,6,4,66.6666666666667,1,1,4,110.086851333333,30.9910635,4.045759,470,181.930359601587,97.53030425,6,2,33.3333333333333,16.6666666666667,16.6666666666667,0,0,6,0.534799683333333,0.24532,0.0812481,2.239671,0.838421164790943,0.10035125,6,0,0,0,0,2,15693.5909476667,21500,491.542597,26000,11831.8023755286,17747.49768325,6,4,66.6666666666667,0,0,5,14.9920531666667,12.2342225,0.035005,40,15.6593058403746,20.8842275,6,1,16.6666666666667,0,0,0,67333.3333333333,57500,13000,130000,54294.2599789947,97250,6,6,100,0,0,6,0.009171225,0.008309135,0.00213836,0.0153256,0.00492854594137358,0.0060135775,6,0,0,0,0,0,0,6,13.4367395,12.276549,5.163659,23.827111,7.72285189190368,11.88958275,6,0,0,0,0,0,0,5,21.07178,6.2249475,1.241702,90,34.4263256502646,13.382338,6,1,16.6666666666667,0,0,0,90166.6666666667,75000,51000,180000,46179.7213792663,21000,6,6,100,5,2768.9810405,2477.005463,253.740708,7000,2545.49525596285,2886.85657425,6,1,16.6666666666667,2,167333.333333333,210000,7000,340000,133862.118116615,177250,6,4,66.6666666666667,0,204166.666666667,197500,186000,250000,22981.8769178383,4750,6,6,100,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
